timestamp,metric_type,trigger_event,folder,duration_ms,completeness_pct,accuracy_pct,memory_mb,cpu_load,additional_data
2025-04-24T22:10:21.604Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,47.49,0,""
2025-04-24T22:10:22.607Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,47.53,0,""
2025-04-24T22:10:23.613Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,47.56,0,""
2025-04-24T22:10:24.619Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,47.59,0,""
2025-04-24T22:10:25.639Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,47.63,0,""
2025-04-24T22:10:26.653Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,47.66,0,""
2025-04-24T22:10:27.671Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,47.7,0,""
2025-04-24T22:10:28.679Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,47.73,0,""
2025-04-24T22:10:29.687Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,47.77,0,""
2025-04-24T22:10:29.951Z,"sbom_generation","package-lock.json_changed","sbom-testapp-1",20450.98,,,,0,""
2025-04-24T22:10:30.011Z,"sbom_completeness","package-lock.json_changed","sbom-testapp-1",,100,,,,""
2025-04-24T22:10:30.051Z,"vulnerability_accuracy","package-lock.json_changed","sbom-testapp-1",,,0,,,""
2025-04-24T22:10:30.061Z,"sbom_timeliness","package-lock.json_changed","sbom-testapp-1",20562.43,,,,,""
2025-04-24T22:10:30.071Z,"responsiveness","package-lock.json_changed","sbom-testapp-1",20625.77,,,,,""
2025-04-24T22:10:34.094Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.68,0,""
2025-04-24T22:10:35.110Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.83,0,""
2025-04-24T22:10:36.113Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.87,0,""
2025-04-24T22:10:37.129Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.91,0,""
2025-04-24T22:10:37.377Z,"vulnerability_scan","sbom_file_change","sbom-testapp-1",3275.88,,,,,""
2025-04-24T22:27:36.292Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.73,0,""
2025-04-24T22:27:37.322Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.76,0,""
2025-04-24T22:27:38.331Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.92,0,""
2025-04-24T22:27:39.334Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.96,0,""
2025-04-24T22:27:40.336Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.99,0,""
2025-04-24T22:27:41.349Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.07,0,""
2025-04-24T22:27:42.187Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.22,0,""
2025-04-24T22:27:42.361Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.26,0,""
2025-04-24T22:27:43.198Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.36,0,""
2025-04-24T22:27:43.367Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.39,0,""
2025-04-24T22:27:44.202Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.42,0,""
2025-04-24T22:27:44.379Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.46,0,""
2025-04-24T22:27:45.381Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.79,0,""
2025-04-24T22:27:46.389Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.82,0,""
2025-04-24T22:27:47.398Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.86,0,""
2025-04-24T22:27:48.403Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.85,0,""
2025-04-24T22:27:49.416Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.88,0,""
2025-04-24T22:27:50.419Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.92,0,""
2025-04-24T22:27:51.417Z,"sbom_generation","package-lock.json_changed","sbom-testapp-1",16136.33,,,,0,""
2025-04-24T22:27:51.453Z,"sbom_completeness","package-lock.json_changed","sbom-testapp-1",,100,,,,""
2025-04-24T22:27:51.477Z,"vulnerability_accuracy","package-lock.json_changed","sbom-testapp-1",,,0,,,""
2025-04-24T22:27:51.485Z,"sbom_timeliness","package-lock.json_changed","sbom-testapp-1",16205.31,,,,,""
2025-04-24T22:27:51.493Z,"responsiveness","package-lock.json_changed","sbom-testapp-1",16247.11,,,,,""
2025-04-24T22:27:55.518Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.48,0,""
2025-04-24T22:27:56.533Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.51,0,""
2025-04-24T22:27:57.546Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.55,0,""
2025-04-24T22:27:58.546Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,43.22,0,""
2025-04-24T22:27:58.724Z,"vulnerability_scan","sbom_file_change","sbom-testapp-1",3273.35,,,,,""
2025-04-24T22:28:11.831Z,"dashboard_view","manual_command","dashboard",,,,,,""
2025-04-24T22:28:11.861Z,"vulnerability_summary","dashboard_view","all_reports",,,,,,"{"critical":0,"high":6,"medium":3,"low":0,"total":9}"
2025-04-24T22:39:13.689Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.48,0,""
2025-04-24T22:39:14.706Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.51,0,""
2025-04-24T22:39:15.718Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.62,0,""
2025-04-24T22:39:16.734Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,44.23,0,""
2025-04-24T22:39:17.748Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,44.31,0,""
2025-04-24T22:39:18.749Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,44.42,0,""
2025-04-24T22:39:19.750Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,44.54,0,""
2025-04-24T22:39:20.515Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,44.58,0,""
2025-04-24T22:39:20.764Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,44.75,0,""
2025-04-24T22:39:21.530Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,44.78,0,""
2025-04-24T22:39:21.768Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,45.03,0,""
2025-04-24T22:39:22.544Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,45.64,0,""
2025-04-24T22:39:22.781Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,45.67,0,""
2025-04-24T22:39:23.780Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,45.75,0,""
2025-04-24T22:39:24.781Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,45.79,0,""
2025-04-24T22:39:25.781Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,45.82,0,""
2025-04-24T22:39:26.786Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,45.85,0,""
2025-04-24T22:39:27.793Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.65,0,""
2025-04-24T22:39:28.797Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.68,0,""
2025-04-24T22:39:29.799Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.72,0,""
2025-04-24T22:39:30.801Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.79,0,""
2025-04-24T22:39:31.815Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.82,0,""
2025-04-24T22:39:32.125Z,"sbom_generation","package-lock.json_changed","sbom-testapp-1",19439.93,,,0.46,0,""
2025-04-24T22:39:32.151Z,"sbom_completeness","package-lock.json_changed","sbom-testapp-1",,100,,,,""
2025-04-24T22:39:32.179Z,"vulnerability_accuracy","package-lock.json_changed","sbom-testapp-1",,,0,,,""
2025-04-24T22:39:32.188Z,"sbom_timeliness","package-lock.json_changed","sbom-testapp-1",19504.09,,,,,""
2025-04-24T22:39:32.199Z,"responsiveness","package-lock.json_changed","sbom-testapp-1",19577.82,,,,,""
2025-04-24T22:39:36.364Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.73,0,""
2025-04-24T22:39:37.384Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.76,0,""
2025-04-24T22:39:38.396Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,43.56,0,""
2025-04-24T22:39:39.404Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,43.6,0,""
2025-04-24T22:39:39.739Z,"vulnerability_scan","sbom_file_change","sbom-testapp-1",3402.26,,,,,""
2025-04-24T22:40:45.490Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,44.94,0,""
2025-04-24T22:40:46.502Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,49.92,0,""
2025-04-24T22:40:47.505Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,49.95,0,""
2025-04-24T22:40:48.507Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,50.77,0,""
2025-04-24T22:40:49.516Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,50.84,0,""
2025-04-24T22:40:50.006Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,50.98,0,""
2025-04-24T22:40:50.529Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,51.01,0,""
2025-04-24T22:40:51.021Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,51.05,0,""
2025-04-24T22:40:51.530Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,51.1,0,""
2025-04-24T22:40:52.021Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,51.13,0,""
2025-04-24T22:40:52.538Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,51.21,0,""
2025-04-24T22:40:53.553Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,48.64,0,""
2025-04-24T22:40:54.568Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,48.68,0,""
2025-04-24T22:40:55.583Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,48.71,0,""
2025-04-24T22:40:56.585Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,48.74,0,""
2025-04-24T22:40:57.586Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,48.78,0,""
2025-04-24T22:40:58.594Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,48.13,0,""
2025-04-24T22:40:58.866Z,"sbom_generation","package-lock.json_changed","sbom-testapp-1",14381.79,,,3.31,0,""
2025-04-24T22:40:58.894Z,"sbom_completeness","package-lock.json_changed","sbom-testapp-1",,100,,,,""
2025-04-24T22:40:58.922Z,"vulnerability_accuracy","package-lock.json_changed","sbom-testapp-1",,,0,,,""
2025-04-24T22:40:58.927Z,"sbom_timeliness","package-lock.json_changed","sbom-testapp-1",14444.66,,,,,""
2025-04-24T22:40:58.935Z,"responsiveness","package-lock.json_changed","sbom-testapp-1",14510.04,,,,,""
2025-04-24T22:41:03.115Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,48.87,0,""
2025-04-24T22:41:04.133Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,49.7,0,""
2025-04-24T22:41:05.139Z,"vulnerability_scan","sbom_file_change","sbom-testapp-1",2097.12,,,,,""
2025-04-24T22:41:17.418Z,"dashboard_view","manual_command","dashboard",,,,,,""
2025-04-24T22:41:17.472Z,"vulnerability_summary","dashboard_view","all_reports",,,,,,"{"critical":1,"high":6,"medium":4,"low":0,"total":11}"
2025-04-24T22:42:27.953Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,45.02,0,""
2025-04-24T22:42:28.957Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,43.63,0,""
2025-04-24T22:42:30.011Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,51.83,0,""
2025-04-24T22:42:31.038Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,50.56,0,""
2025-04-24T22:42:32.061Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,50.7,0,""
2025-04-24T22:42:32.488Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,50.85,0,""
2025-04-24T22:42:33.061Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,50.88,0,""
2025-04-24T22:42:33.494Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,50.91,0,""
2025-04-24T22:42:34.075Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,50.99,0,""
2025-04-24T22:42:34.500Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,51.03,0,""
2025-04-24T22:42:35.083Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,51.12,0,""
2025-04-24T22:42:36.086Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,52.01,0,""
2025-04-24T22:42:37.093Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,52.16,0,""
2025-04-24T22:42:38.095Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,52.23,0,""
2025-04-24T22:42:39.100Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,52.26,0,""
2025-04-24T22:42:40.105Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,50.14,0,""
2025-04-24T22:42:41.118Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.87,0,""
2025-04-24T22:42:42.134Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.02,0,""
2025-04-24T22:42:42.151Z,"sbom_generation","package-lock.json_changed","sbom-testapp-1",15207.13,,,,0,""
2025-04-24T22:42:42.189Z,"sbom_completeness","package-lock.json_changed","sbom-testapp-1",,100,,,,""
2025-04-24T22:42:42.221Z,"vulnerability_accuracy","package-lock.json_changed","sbom-testapp-1",,,0,,,""
2025-04-24T22:42:42.227Z,"sbom_timeliness","package-lock.json_changed","sbom-testapp-1",15283.66,,,,,""
2025-04-24T22:42:42.232Z,"responsiveness","package-lock.json_changed","sbom-testapp-1",15321.58,,,,,""
2025-04-24T22:42:46.267Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,44.55,0,""
2025-04-24T22:42:47.292Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,44.6,0,""
2025-04-24T22:42:48.298Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,44.64,0,""
2025-04-24T22:42:49.310Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,44.67,0,""
2025-04-24T22:42:49.383Z,"vulnerability_scan","sbom_file_change","sbom-testapp-1",3269.84,,,,,""
2025-04-24T22:43:36.831Z,"dashboard_view","manual_command","dashboard",,,,,,""
2025-04-24T22:43:36.867Z,"vulnerability_summary","dashboard_view","all_reports",,,,,,"{"critical":1,"high":4,"medium":4,"low":0,"total":9}"
2025-04-24T22:44:43.494Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,47.42,0,""
2025-04-24T22:44:44.508Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,47.45,0,""
2025-04-24T22:44:45.521Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,44.57,0,""
2025-04-24T22:44:46.535Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,44.62,0,""
2025-04-24T22:44:47.543Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,44.65,0,""
2025-04-24T22:44:48.546Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,44.72,0,""
2025-04-24T22:44:49.170Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,44.87,0,""
2025-04-24T22:44:49.559Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,44.9,0,""
2025-04-24T22:44:50.185Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,44.94,0,""
2025-04-24T22:44:50.563Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,44.97,0,""
2025-04-24T22:44:51.188Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,45.01,0,""
2025-04-24T22:44:51.572Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,45.09,0,""
2025-04-24T22:44:52.575Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,45.12,0,""
2025-04-24T22:44:53.590Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,45.37,0,""
2025-04-24T22:44:54.599Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,45.99,0,""
2025-04-24T22:44:55.606Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.02,0,""
2025-04-24T22:44:56.613Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.06,0,""
2025-04-24T22:44:57.614Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.09,0,""
2025-04-24T22:44:58.493Z,"sbom_generation","package-lock.json_changed","sbom-testapp-1",15997.88,,,,0,""
2025-04-24T22:44:58.525Z,"sbom_completeness","package-lock.json_changed","sbom-testapp-1",,100,,,,""
2025-04-24T22:44:58.545Z,"vulnerability_accuracy","package-lock.json_changed","sbom-testapp-1",,,0,,,""
2025-04-24T22:44:58.549Z,"sbom_timeliness","package-lock.json_changed","sbom-testapp-1",16055.61,,,,,""
2025-04-24T22:44:58.554Z,"responsiveness","package-lock.json_changed","sbom-testapp-1",16104.76,,,,,""
2025-04-24T22:45:02.571Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.88,0,""
2025-04-24T22:45:03.586Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.91,0,""
2025-04-24T22:45:04.599Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.95,0,""
2025-04-24T22:45:05.605Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.98,0,""
2025-04-24T22:45:06.200Z,"vulnerability_scan","sbom_file_change","sbom-testapp-1",3690.69,,,,,""
2025-04-24T22:45:39.625Z,"dashboard_view","manual_command","dashboard",,,,,,""
2025-04-24T22:45:39.672Z,"vulnerability_summary","dashboard_view","all_reports",,,,,,"{"critical":1,"high":4,"medium":4,"low":0,"total":9}"
2025-04-24T22:48:09.625Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,48.43,0,""
2025-04-24T22:48:10.633Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.07,0,""
2025-04-24T22:48:11.639Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.12,0,""
2025-04-24T22:48:12.640Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.16,0,""
2025-04-24T22:48:13.648Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.25,0,""
2025-04-24T22:48:14.204Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,46.41,0,""
2025-04-24T22:48:14.663Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.45,0,""
2025-04-24T22:48:15.217Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,46.48,0,""
2025-04-24T22:48:15.669Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.53,0,""
2025-04-24T22:48:16.670Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.61,0,""
2025-04-24T22:48:17.684Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.65,0,""
2025-04-24T22:48:18.688Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.69,0,""
2025-04-24T22:48:19.688Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.72,0,""
2025-04-24T22:48:20.699Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.76,0,""
2025-04-24T22:48:21.707Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.81,0,""
2025-04-24T22:48:21.989Z,"sbom_generation","package-lock.json_changed","sbom-testapp-1",13373.08,,,,0,""
2025-04-24T22:48:22.019Z,"sbom_completeness","package-lock.json_changed","sbom-testapp-1",,100,,,,""
2025-04-24T22:48:22.039Z,"vulnerability_accuracy","package-lock.json_changed","sbom-testapp-1",,,0,,,""
2025-04-24T22:48:22.050Z,"sbom_timeliness","package-lock.json_changed","sbom-testapp-1",13434.88,,,,,""
2025-04-24T22:48:22.060Z,"responsiveness","package-lock.json_changed","sbom-testapp-1",13499.15,,,,,""
2025-04-24T22:48:26.218Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,53.55,0,""
2025-04-24T22:48:27.234Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,53.58,0,""
2025-04-24T22:48:28.245Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,53.62,0,""
2025-04-24T22:48:29.251Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,53.66,0,""
2025-04-24T22:48:29.563Z,"vulnerability_scan","sbom_file_change","sbom-testapp-1",3395.66,,,,,""
2025-04-24T22:50:54.148Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,44.77,0,""
2025-04-24T22:50:55.165Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,44.83,0,""
2025-04-24T22:50:56.178Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.82,0,""
2025-04-24T22:50:57.179Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.87,0,""
2025-04-24T22:50:58.195Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.91,0,""
2025-04-24T22:50:59.205Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.98,0,""
2025-04-24T22:50:59.848Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.13,0,""
2025-04-24T22:51:00.209Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.17,0,""
2025-04-24T22:51:00.858Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.21,0,""
2025-04-24T22:51:01.213Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.25,0,""
2025-04-24T22:51:01.858Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.28,0,""
2025-04-24T22:51:02.220Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.32,0,""
2025-04-24T22:51:03.223Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.4,0,""
2025-04-24T22:51:04.224Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.43,0,""
2025-04-24T22:51:05.238Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.47,0,""
2025-04-24T22:51:06.239Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.51,0,""
2025-04-24T22:51:07.243Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.55,0,""
2025-04-24T22:51:08.257Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.58,0,""
2025-04-24T22:51:09.260Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.62,0,""
2025-04-24T22:51:10.187Z,"sbom_generation","package-lock.json_changed","sbom-testapp-1",17051.38,,,,0,""
2025-04-24T22:51:10.213Z,"sbom_completeness","package-lock.json_changed","sbom-testapp-1",,100,,,,""
2025-04-24T22:51:10.228Z,"vulnerability_accuracy","package-lock.json_changed","sbom-testapp-1",,,0,,,""
2025-04-24T22:51:10.237Z,"sbom_timeliness","package-lock.json_changed","sbom-testapp-1",17101.39,,,,,""
2025-04-24T22:51:10.248Z,"responsiveness","package-lock.json_changed","sbom-testapp-1",17152.82,,,,,""
2025-04-24T22:51:14.274Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,49.21,0,""
2025-04-24T22:51:15.287Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,49.25,0,""
2025-04-24T22:51:16.299Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,49.29,0,""
2025-04-24T22:51:17.305Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,49.32,0,""
2025-04-24T22:51:18.007Z,"vulnerability_scan","sbom_file_change","sbom-testapp-1",3758.24,,,,,""
2025-04-24T22:51:26.010Z,"dashboard_view","manual_command","dashboard",,,,,,""
2025-04-24T22:51:26.055Z,"vulnerability_summary","dashboard_view","all_reports",,,,,,"{"critical":0,"high":4,"medium":3,"low":0,"total":7}"
